,ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
164422,548318,1,16,4,V Kohli,RA Jadeja,AB de Villiers,,2,0,2,0,0,,,,Royal Challengers Bangalore
164423,548318,1,16,5,V Kohli,RA Jadeja,AB de Villiers,byes,0,2,2,0,0,,,,Royal Challengers Bangalore
164424,548318,1,16,6,V Kohli,RA Jadeja,AB de Villiers,,1,0,1,0,0,,,,Royal Challengers Bangalore
164425,548318,1,16,7,AB de Villiers,RA Jadeja,V Kohli,wides,0,1,1,0,0,,,,Royal Challengers Bangalore
164426,548318,1,16,8,AB de Villiers,RA Jadeja,V Kohli,,4,0,4,0,0,,,,Royal Challengers Bangalore
164427,548318,1,17,1,V Kohli,JA Morkel,AB de Villiers,,1,0,1,0,0,,,,Royal Challengers Bangalore
164428,548318,1,17,2,AB de Villiers,JA Morkel,V Kohli,,0,0,0,0,1,AB de Villiers,caught,SB Jakati,Royal Challengers Bangalore
164429,548318,1,17,3,SS Tiwary,JA Morkel,V Kohli,,1,0,1,0,0,,,,Royal Challengers Bangalore
164430,548318,1,17,4,V Kohli,JA Morkel,SS Tiwary,,6,0,6,0,0,,,,Royal Challengers Bangalore
164431,548318,1,17,5,V Kohli,JA Morkel,SS Tiwary,,2,0,2,0,0,,,,Royal Challengers Bangalore
164432,548318,1,17,6,V Kohli,JA Morkel,SS Tiwary,wides,0,1,1,0,0,,,,Royal Challengers Bangalore
164433,548318,1,17,7,V Kohli,JA Morkel,SS Tiwary,,6,0,6,0,0,,,,Royal Challengers Bangalore
164434,548318,1,18,1,SS Tiwary,RA Jadeja,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore
164435,548318,1,18,2,SS Tiwary,RA Jadeja,V Kohli,,4,0,4,0,0,,,,Royal Challengers Bangalore
164436,548318,1,18,3,SS Tiwary,RA Jadeja,V Kohli,,1,0,1,0,0,,,,Royal Challengers Bangalore
164437,548318,1,18,4,V Kohli,RA Jadeja,SS Tiwary,,1,0,1,0,0,,,,Royal Challengers Bangalore
164438,548318,1,18,5,SS Tiwary,RA Jadeja,V Kohli,,2,0,2,0,0,,,,Royal Challengers Bangalore
164439,548318,1,18,6,SS Tiwary,RA Jadeja,V Kohli,,0,0,0,0,1,SS Tiwary,caught,SK Raina,Royal Challengers Bangalore
164440,548318,1,19,1,V Kohli,DE Bollinger,RR Bhatkal,,0,0,0,0,1,V Kohli,caught,F du Plessis,Royal Challengers Bangalore
164441,548318,1,19,2,CA Pujara,DE Bollinger,RR Bhatkal,,0,0,0,0,1,CA Pujara,bowled,,Royal Challengers Bangalore
164442,548318,1,19,3,DL Vettori,DE Bollinger,RR Bhatkal,,1,0,1,0,0,,,,Royal Challengers Bangalore
164443,548318,1,19,4,RR Bhatkal,DE Bollinger,DL Vettori,,0,0,0,0,1,DL Vettori,run out,,Royal Challengers Bangalore
164444,548318,1,19,5,RR Bhatkal,DE Bollinger,R Vinay Kumar,,0,0,0,0,1,RR Bhatkal,caught,SK Raina,Royal Challengers Bangalore
164445,548318,1,19,6,R Vinay Kumar,DE Bollinger,Z Khan,,6,0,6,0,0,,,,Royal Challengers Bangalore
164542,548318,2,16,1,MS Dhoni,R Vinay Kumar,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
164543,548318,2,16,2,MS Dhoni,R Vinay Kumar,DJ Bravo,,1,0,1,0,0,,,,Chennai Super Kings
164544,548318,2,16,3,DJ Bravo,R Vinay Kumar,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
164545,548318,2,16,4,MS Dhoni,R Vinay Kumar,DJ Bravo,,6,0,6,0,0,,,,Chennai Super Kings
164546,548318,2,16,5,MS Dhoni,R Vinay Kumar,DJ Bravo,,0,0,0,0,0,,,,Chennai Super Kings
164547,548318,2,16,6,MS Dhoni,R Vinay Kumar,DJ Bravo,wides,0,1,1,0,0,,,,Chennai Super Kings
164548,548318,2,16,7,MS Dhoni,R Vinay Kumar,DJ Bravo,noballs,1,1,2,0,0,,,,Chennai Super Kings
164549,548318,2,16,8,DJ Bravo,R Vinay Kumar,MS Dhoni,,2,0,2,0,0,,,,Chennai Super Kings
164550,548318,2,17,1,MS Dhoni,Z Khan,DJ Bravo,wides,0,1,1,0,0,,,,Chennai Super Kings
164551,548318,2,17,2,MS Dhoni,Z Khan,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
164552,548318,2,17,3,MS Dhoni,Z Khan,DJ Bravo,,1,0,1,0,0,,,,Chennai Super Kings
164553,548318,2,17,4,DJ Bravo,Z Khan,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
164554,548318,2,17,5,DJ Bravo,Z Khan,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
164555,548318,2,17,6,MS Dhoni,Z Khan,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
164556,548318,2,17,7,MS Dhoni,Z Khan,DJ Bravo,,0,0,0,0,1,MS Dhoni,caught,TM Dilshan,Chennai Super Kings
164557,548318,2,18,1,JA Morkel,V Kohli,DJ Bravo,,4,0,4,0,0,,,,Chennai Super Kings
164558,548318,2,18,2,JA Morkel,V Kohli,DJ Bravo,,6,0,6,0,0,,,,Chennai Super Kings
164559,548318,2,18,3,JA Morkel,V Kohli,DJ Bravo,,4,0,4,0,0,,,,Chennai Super Kings
164560,548318,2,18,4,JA Morkel,V Kohli,DJ Bravo,,6,0,6,0,0,,,,Chennai Super Kings
164561,548318,2,18,5,JA Morkel,V Kohli,DJ Bravo,,2,0,2,0,0,,,,Chennai Super Kings
164562,548318,2,18,6,JA Morkel,V Kohli,DJ Bravo,,6,0,6,0,0,,,,Chennai Super Kings
164563,548318,2,19,1,DJ Bravo,R Vinay Kumar,JA Morkel,,1,0,1,0,0,,,,Chennai Super Kings
164564,548318,2,19,2,JA Morkel,R Vinay Kumar,DJ Bravo,,0,0,0,0,1,JA Morkel,caught,MA Agarwal,Chennai Super Kings
164565,548318,2,19,3,DJ Bravo,R Vinay Kumar,RA Jadeja,noballs,4,1,5,0,0,,,,Chennai Super Kings
164566,548318,2,19,4,DJ Bravo,R Vinay Kumar,RA Jadeja,,6,0,6,0,0,,,,Chennai Super Kings
164567,548318,2,19,5,DJ Bravo,R Vinay Kumar,RA Jadeja,,0,0,0,0,0,,,,Chennai Super Kings
164568,548318,2,19,6,DJ Bravo,R Vinay Kumar,RA Jadeja,,1,0,1,0,0,,,,Chennai Super Kings
164569,548318,2,19,7,RA Jadeja,R Vinay Kumar,DJ Bravo,,4,0,4,0,0,,,,Chennai Super Kings
164666,548317,1,16,1,KA Pollard,AA Chavan,AT Rayudu,,4,0,4,0,0,,,,Mumbai Indians
164667,548317,1,16,2,KA Pollard,AA Chavan,AT Rayudu,,6,0,6,0,0,,,,Mumbai Indians
164668,548317,1,16,3,KA Pollard,AA Chavan,AT Rayudu,,4,0,4,0,0,,,,Mumbai Indians
164669,548317,1,16,4,KA Pollard,AA Chavan,AT Rayudu,,1,0,1,0,0,,,,Mumbai Indians
164670,548317,1,16,5,AT Rayudu,AA Chavan,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
164671,548317,1,16,6,KA Pollard,AA Chavan,AT Rayudu,,0,0,0,0,1,KA Pollard,caught,AM Rahane,Mumbai Indians
164672,548317,1,17,1,AT Rayudu,KK Cooper,KD Karthik,,2,0,2,0,0,,,,Mumbai Indians
164673,548317,1,17,2,AT Rayudu,KK Cooper,KD Karthik,,6,0,6,0,0,,,,Mumbai Indians
164674,548317,1,17,3,AT Rayudu,KK Cooper,KD Karthik,,1,0,1,0,0,,,,Mumbai Indians
164675,548317,1,17,4,KD Karthik,KK Cooper,AT Rayudu,,0,0,0,0,1,KD Karthik,caught,SK Trivedi,Mumbai Indians
164676,548317,1,17,5,AT Rayudu,KK Cooper,JEC Franklin,byes,0,1,1,0,0,,,,Mumbai Indians
164677,548317,1,17,6,JEC Franklin,KK Cooper,AT Rayudu,,1,0,1,0,0,,,,Mumbai Indians
164678,548317,1,18,1,JEC Franklin,A Singh,AT Rayudu,,1,0,1,0,0,,,,Mumbai Indians
164679,548317,1,18,2,AT Rayudu,A Singh,JEC Franklin,,0,0,0,0,0,,,,Mumbai Indians
164680,548317,1,18,3,AT Rayudu,A Singh,JEC Franklin,,1,0,1,0,0,,,,Mumbai Indians
164681,548317,1,18,4,JEC Franklin,A Singh,AT Rayudu,,0,0,0,0,1,JEC Franklin,caught,AM Rahane,Mumbai Indians
164682,548317,1,18,5,AT Rayudu,A Singh,Harbhajan Singh,,1,0,1,0,0,,,,Mumbai Indians
164683,548317,1,18,6,Harbhajan Singh,A Singh,AT Rayudu,,6,0,6,0,0,,,,Mumbai Indians
164684,548317,1,19,1,AT Rayudu,KK Cooper,Harbhajan Singh,,1,0,1,0,0,,,,Mumbai Indians
164685,548317,1,19,2,Harbhajan Singh,KK Cooper,AT Rayudu,,6,0,6,0,0,,,,Mumbai Indians
164686,548317,1,19,3,Harbhajan Singh,KK Cooper,AT Rayudu,,0,0,0,0,0,,,,Mumbai Indians
164687,548317,1,19,4,Harbhajan Singh,KK Cooper,AT Rayudu,,0,0,0,0,0,,,,Mumbai Indians
164688,548317,1,19,5,Harbhajan Singh,KK Cooper,AT Rayudu,,2,0,2,0,0,,,,Mumbai Indians
164689,548317,1,19,6,Harbhajan Singh,KK Cooper,AT Rayudu,,4,0,4,0,0,,,,Mumbai Indians
164787,548317,2,16,1,AL Menaria,MM Patel,KK Cooper,,0,0,0,0,0,,,,Rajasthan Royals
164788,548317,2,16,2,AL Menaria,MM Patel,KK Cooper,,0,0,0,0,0,,,,Rajasthan Royals
164789,548317,2,16,3,AL Menaria,MM Patel,KK Cooper,,1,0,1,0,0,,,,Rajasthan Royals
164790,548317,2,16,4,KK Cooper,MM Patel,AL Menaria,,6,0,6,0,0,,,,Rajasthan Royals
164791,548317,2,16,5,KK Cooper,MM Patel,AL Menaria,,0,0,0,0,1,KK Cooper,bowled,,Rajasthan Royals
164792,548317,2,16,6,AA Chavan,MM Patel,AL Menaria,,4,0,4,0,0,,,,Rajasthan Royals
164793,548317,2,17,1,AL Menaria,KA Pollard,AA Chavan,wides,0,1,1,0,0,,,,Rajasthan Royals
164794,548317,2,17,2,AL Menaria,KA Pollard,AA Chavan,,4,0,4,0,0,,,,Rajasthan Royals
164795,548317,2,17,3,AL Menaria,KA Pollard,AA Chavan,,0,0,0,0,1,AL Menaria,caught,RG Sharma,Rajasthan Royals
164796,548317,2,17,4,AA Chavan,KA Pollard,GB Hogg,,0,0,0,0,1,AA Chavan,caught,KD Karthik,Rajasthan Royals
164797,548317,2,17,5,A Singh,KA Pollard,GB Hogg,,0,0,0,0,0,,,,Rajasthan Royals
164798,548317,2,17,6,A Singh,KA Pollard,GB Hogg,noballs,0,1,1,0,0,,,,Rajasthan Royals
164799,548317,2,17,7,A Singh,KA Pollard,GB Hogg,,0,0,0,0,1,A Singh,bowled,,Rajasthan Royals
164800,548317,2,17,8,SK Trivedi,KA Pollard,GB Hogg,,2,0,2,0,0,,,,Rajasthan Royals
164801,548317,2,18,1,GB Hogg,SL Malinga,SK Trivedi,,0,0,0,0,0,,,,Rajasthan Royals
164802,548317,2,18,2,GB Hogg,SL Malinga,SK Trivedi,,0,0,0,0,0,,,,Rajasthan Royals
164803,548317,2,18,3,GB Hogg,SL Malinga,SK Trivedi,,1,0,1,0,0,,,,Rajasthan Royals
164804,548317,2,18,4,SK Trivedi,SL Malinga,GB Hogg,,0,0,0,0,0,,,,Rajasthan Royals
164805,548317,2,18,5,SK Trivedi,SL Malinga,GB Hogg,,0,0,0,0,0,,,,Rajasthan Royals
164806,548317,2,18,6,SK Trivedi,SL Malinga,GB Hogg,,0,0,0,0,0,,,,Rajasthan Royals
164807,548317,2,19,1,GB Hogg,MM Patel,SK Trivedi,,1,0,1,0,0,,,,Rajasthan Royals
164808,548317,2,19,2,SK Trivedi,MM Patel,GB Hogg,,2,0,2,0,0,,,,Rajasthan Royals
164809,548317,2,19,3,SK Trivedi,MM Patel,GB Hogg,,1,0,1,0,0,,,,Rajasthan Royals
164810,548317,2,19,4,GB Hogg,MM Patel,SK Trivedi,,0,0,0,0,1,GB Hogg,caught,JEC Franklin,Rajasthan Royals
164911,548316,1,16,1,DJ Bravo,S Nadeem,MS Dhoni,,2,0,2,0,0,,,,Chennai Super Kings
164912,548316,1,16,2,DJ Bravo,S Nadeem,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
164913,548316,1,16,3,DJ Bravo,S Nadeem,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
164914,548316,1,16,4,MS Dhoni,S Nadeem,DJ Bravo,,1,0,1,0,0,,,,Chennai Super Kings
164915,548316,1,16,5,DJ Bravo,S Nadeem,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
164916,548316,1,16,6,MS Dhoni,S Nadeem,DJ Bravo,,1,0,1,0,0,,,,Chennai Super Kings
164917,548316,1,17,1,MS Dhoni,M Morkel,DJ Bravo,,0,0,0,0,1,MS Dhoni,caught,DPMD Jayawardene,Chennai Super Kings
164918,548316,1,17,2,DJ Bravo,M Morkel,JA Morkel,,1,0,1,0,0,,,,Chennai Super Kings
164919,548316,1,17,3,JA Morkel,M Morkel,DJ Bravo,,1,0,1,0,0,,,,Chennai Super Kings
164920,548316,1,17,4,DJ Bravo,M Morkel,JA Morkel,,1,0,1,0,0,,,,Chennai Super Kings
164921,548316,1,17,5,JA Morkel,M Morkel,DJ Bravo,,1,0,1,0,0,,,,Chennai Super Kings
164922,548316,1,17,6,DJ Bravo,M Morkel,JA Morkel,,1,0,1,0,0,,,,Chennai Super Kings
164923,548316,1,18,1,DJ Bravo,UT Yadav,JA Morkel,,4,0,4,0,0,,,,Chennai Super Kings
164924,548316,1,18,2,DJ Bravo,UT Yadav,JA Morkel,,2,0,2,0,0,,,,Chennai Super Kings
164925,548316,1,18,3,DJ Bravo,UT Yadav,JA Morkel,,0,0,0,0,0,,,,Chennai Super Kings
164926,548316,1,18,4,DJ Bravo,UT Yadav,JA Morkel,,0,0,0,0,1,DJ Bravo,bowled,,Chennai Super Kings
164927,548316,1,18,5,R Ashwin,UT Yadav,JA Morkel,,2,0,2,0,0,,,,Chennai Super Kings
164928,548316,1,18,6,R Ashwin,UT Yadav,JA Morkel,,1,0,1,0,0,,,,Chennai Super Kings
164929,548316,1,19,1,R Ashwin,M Morkel,JA Morkel,,0,0,0,0,0,,,,Chennai Super Kings
164930,548316,1,19,2,R Ashwin,M Morkel,JA Morkel,,4,0,4,0,0,,,,Chennai Super Kings
164931,548316,1,19,3,R Ashwin,M Morkel,JA Morkel,,1,0,1,0,1,R Ashwin,run out,V Sehwag,Chennai Super Kings
164932,548316,1,19,4,SB Jakati,M Morkel,JA Morkel,,0,0,0,0,0,,,,Chennai Super Kings
164933,548316,1,19,5,SB Jakati,M Morkel,JA Morkel,,1,0,1,0,0,,,,Chennai Super Kings
164934,548316,1,19,6,JA Morkel,M Morkel,SB Jakati,byes,0,1,1,0,0,,,,Chennai Super Kings
165111,548315,1,16,1,G Gambhir,Z Khan,MK Tiwary,,4,0,4,0,0,,,,Kolkata Knight Riders
165112,548315,1,16,2,G Gambhir,Z Khan,MK Tiwary,,0,0,0,0,1,G Gambhir,caught,HV Patel,Kolkata Knight Riders
165113,548315,1,16,3,RN ten Doeschate,Z Khan,MK Tiwary,,0,0,0,0,0,,,,Kolkata Knight Riders
165114,548315,1,16,4,RN ten Doeschate,Z Khan,MK Tiwary,,1,0,1,0,0,,,,Kolkata Knight Riders
165115,548315,1,16,5,MK Tiwary,Z Khan,RN ten Doeschate,,0,0,0,0,1,MK Tiwary,caught,MA Agarwal,Kolkata Knight Riders
165116,548315,1,16,6,RN ten Doeschate,Z Khan,Shakib Al Hasan,,2,0,2,0,0,,,,Kolkata Knight Riders
165117,548315,1,17,1,Shakib Al Hasan,M Muralitharan,RN ten Doeschate,,1,0,1,0,0,,,,Kolkata Knight Riders
165118,548315,1,17,2,RN ten Doeschate,M Muralitharan,Shakib Al Hasan,,0,0,0,0,1,RN ten Doeschate,caught,DL Vettori,Kolkata Knight Riders
165119,548315,1,17,3,LR Shukla,M Muralitharan,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
165120,548315,1,17,4,Shakib Al Hasan,M Muralitharan,LR Shukla,wides,0,1,1,0,0,,,,Kolkata Knight Riders
165121,548315,1,17,5,Shakib Al Hasan,M Muralitharan,LR Shukla,wides,0,1,1,0,0,,,,Kolkata Knight Riders
165122,548315,1,17,6,Shakib Al Hasan,M Muralitharan,LR Shukla,,1,0,1,0,0,,,,Kolkata Knight Riders
165123,548315,1,17,7,LR Shukla,M Muralitharan,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
165124,548315,1,17,8,Shakib Al Hasan,M Muralitharan,LR Shukla,,2,0,2,0,0,,,,Kolkata Knight Riders
165125,548315,1,18,1,LR Shukla,R Vinay Kumar,Shakib Al Hasan,,0,0,0,0,0,,,,Kolkata Knight Riders
165126,548315,1,18,2,LR Shukla,R Vinay Kumar,Shakib Al Hasan,,1,0,1,0,0,,,,Kolkata Knight Riders
165127,548315,1,18,3,Shakib Al Hasan,R Vinay Kumar,LR Shukla,,0,0,0,0,1,Shakib Al Hasan,caught,CA Pujara,Kolkata Knight Riders
165128,548315,1,18,4,LR Shukla,R Vinay Kumar,B Lee,,0,0,0,0,0,,,,Kolkata Knight Riders
165129,548315,1,18,5,LR Shukla,R Vinay Kumar,B Lee,,0,0,0,0,0,,,,Kolkata Knight Riders
165130,548315,1,18,6,LR Shukla,R Vinay Kumar,B Lee,,2,0,2,0,0,,,,Kolkata Knight Riders
165131,548315,1,19,1,B Lee,HV Patel,LR Shukla,,0,0,0,0,0,,,,Kolkata Knight Riders
165132,548315,1,19,2,B Lee,HV Patel,LR Shukla,,1,0,1,0,0,,,,Kolkata Knight Riders
165133,548315,1,19,3,LR Shukla,HV Patel,B Lee,,0,0,0,0,1,LR Shukla,caught,Z Khan,Kolkata Knight Riders
165134,548315,1,19,4,B Lee,HV Patel,R Bhatia,,6,0,6,0,0,,,,Kolkata Knight Riders
165135,548315,1,19,5,B Lee,HV Patel,R Bhatia,,1,0,1,0,0,,,,Kolkata Knight Riders
165136,548315,1,19,6,R Bhatia,HV Patel,B Lee,,4,0,4,0,0,,,,Kolkata Knight Riders
165238,548315,2,16,1,R Vinay Kumar,B Lee,HV Patel,,0,0,0,0,0,,,,Royal Challengers Bangalore
165239,548315,2,16,2,R Vinay Kumar,B Lee,HV Patel,,0,0,0,0,0,,,,Royal Challengers Bangalore
165240,548315,2,16,3,R Vinay Kumar,B Lee,HV Patel,,2,0,2,0,0,,,,Royal Challengers Bangalore
165241,548315,2,16,4,R Vinay Kumar,B Lee,HV Patel,,0,0,0,0,0,,,,Royal Challengers Bangalore
165242,548315,2,16,5,R Vinay Kumar,B Lee,HV Patel,,0,0,0,0,0,,,,Royal Challengers Bangalore
165243,548315,2,16,6,R Vinay Kumar,B Lee,HV Patel,,6,0,6,0,0,,,,Royal Challengers Bangalore
165244,548315,2,17,1,HV Patel,Shakib Al Hasan,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165245,548315,2,17,2,R Vinay Kumar,Shakib Al Hasan,HV Patel,,2,0,2,0,0,,,,Royal Challengers Bangalore
165246,548315,2,17,3,R Vinay Kumar,Shakib Al Hasan,HV Patel,wides,0,1,1,0,0,,,,Royal Challengers Bangalore
165247,548315,2,17,4,R Vinay Kumar,Shakib Al Hasan,HV Patel,,1,0,1,0,0,,,,Royal Challengers Bangalore
165248,548315,2,17,5,HV Patel,Shakib Al Hasan,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165249,548315,2,17,6,R Vinay Kumar,Shakib Al Hasan,HV Patel,,1,0,1,0,0,,,,Royal Challengers Bangalore
165250,548315,2,17,7,HV Patel,Shakib Al Hasan,R Vinay Kumar,,0,0,0,0,1,HV Patel,bowled,,Royal Challengers Bangalore
165251,548315,2,18,1,R Vinay Kumar,RN ten Doeschate,Z Khan,wides,0,2,2,0,0,,,,Royal Challengers Bangalore
165252,548315,2,18,2,Z Khan,RN ten Doeschate,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165253,548315,2,18,3,R Vinay Kumar,RN ten Doeschate,Z Khan,,1,0,1,0,0,,,,Royal Challengers Bangalore
165254,548315,2,18,4,Z Khan,RN ten Doeschate,R Vinay Kumar,,4,0,4,0,0,,,,Royal Challengers Bangalore
165255,548315,2,18,5,Z Khan,RN ten Doeschate,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165256,548315,2,18,6,R Vinay Kumar,RN ten Doeschate,Z Khan,,1,0,1,0,0,,,,Royal Challengers Bangalore
165257,548315,2,18,7,Z Khan,RN ten Doeschate,R Vinay Kumar,,2,0,2,0,0,,,,Royal Challengers Bangalore
165258,548315,2,19,1,R Vinay Kumar,Shakib Al Hasan,Z Khan,,1,0,1,0,0,,,,Royal Challengers Bangalore
165259,548315,2,19,2,Z Khan,Shakib Al Hasan,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165260,548315,2,19,3,Z Khan,Shakib Al Hasan,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165261,548315,2,19,4,R Vinay Kumar,Shakib Al Hasan,Z Khan,,1,0,1,0,0,,,,Royal Challengers Bangalore
165262,548315,2,19,5,Z Khan,Shakib Al Hasan,R Vinay Kumar,,1,0,1,0,0,,,,Royal Challengers Bangalore
165263,548315,2,19,6,R Vinay Kumar,Shakib Al Hasan,Z Khan,,0,0,0,0,1,R Vinay Kumar,caught,LR Shukla,Royal Challengers Bangalore
165362,548314,1,16,1,CL White,SL Malinga,DT Christian,,0,0,0,0,0,,,,Deccan Chargers
165363,548314,1,16,2,CL White,SL Malinga,DT Christian,,6,0,6,0,0,,,,Deccan Chargers
165364,548314,1,16,3,CL White,SL Malinga,DT Christian,,1,0,1,0,0,,,,Deccan Chargers
165365,548314,1,16,4,DT Christian,SL Malinga,CL White,,1,0,1,0,0,,,,Deccan Chargers
165366,548314,1,16,5,CL White,SL Malinga,DT Christian,,1,0,1,0,0,,,,Deccan Chargers
165367,548314,1,16,6,DT Christian,SL Malinga,CL White,,1,0,1,0,0,,,,Deccan Chargers
165368,548314,1,17,1,DT Christian,MM Patel,CL White,,1,0,1,0,0,,,,Deccan Chargers
165369,548314,1,17,2,CL White,MM Patel,DT Christian,,1,0,1,0,0,,,,Deccan Chargers
165370,548314,1,17,3,DT Christian,MM Patel,CL White,,0,0,0,0,0,,,,Deccan Chargers
165371,548314,1,17,4,DT Christian,MM Patel,CL White,,1,0,1,0,0,,,,Deccan Chargers
165372,548314,1,17,5,CL White,MM Patel,DT Christian,,1,0,1,0,0,,,,Deccan Chargers
165373,548314,1,17,6,DT Christian,MM Patel,CL White,,0,0,0,0,1,DT Christian,caught,KA Pollard,Deccan Chargers
165374,548314,1,18,1,DB Ravi Teja,SL Malinga,CL White,,4,0,4,0,0,,,,Deccan Chargers
165375,548314,1,18,2,DB Ravi Teja,SL Malinga,CL White,,0,0,0,0,1,DB Ravi Teja,bowled,,Deccan Chargers
165376,548314,1,18,3,A Mishra,SL Malinga,CL White,,0,0,0,0,0,,,,Deccan Chargers
165377,548314,1,18,4,A Mishra,SL Malinga,CL White,,0,0,0,0,1,A Mishra,caught,MM Patel,Deccan Chargers
165378,548314,1,18,5,CL White,SL Malinga,DW Steyn,,1,0,1,0,0,,,,Deccan Chargers
165379,548314,1,18,6,DW Steyn,SL Malinga,CL White,,2,0,2,0,0,,,,Deccan Chargers
165380,548314,1,19,1,CL White,KA Pollard,DW Steyn,wides,0,1,1,0,0,,,,Deccan Chargers
165381,548314,1,19,2,CL White,KA Pollard,DW Steyn,,4,0,4,0,0,,,,Deccan Chargers
165382,548314,1,19,3,CL White,KA Pollard,DW Steyn,,1,0,1,0,0,,,,Deccan Chargers
165383,548314,1,19,4,DW Steyn,KA Pollard,CL White,,0,0,0,0,1,DW Steyn,bowled,,Deccan Chargers
165384,548314,1,19,5,Ankit Sharma,KA Pollard,CL White,,1,0,1,0,0,,,,Deccan Chargers
165385,548314,1,19,6,CL White,KA Pollard,Ankit Sharma,,1,0,1,0,0,,,,Deccan Chargers
165386,548314,1,19,7,Ankit Sharma,KA Pollard,CL White,,0,0,0,0,1,Ankit Sharma,caught,AT Rayudu,Deccan Chargers
165483,548314,2,16,1,RG Sharma,DT Christian,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
165484,548314,2,16,2,KA Pollard,DT Christian,RG Sharma,,0,0,0,0,1,KA Pollard,caught,S Dhawan,Mumbai Indians
165485,548314,2,16,3,RG Sharma,DT Christian,KD Karthik,,1,0,1,0,0,,,,Mumbai Indians
165486,548314,2,16,4,KD Karthik,DT Christian,RG Sharma,,4,0,4,0,0,,,,Mumbai Indians
165487,548314,2,16,5,KD Karthik,DT Christian,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
165488,548314,2,16,6,RG Sharma,DT Christian,KD Karthik,,1,0,1,0,0,,,,Mumbai Indians
165489,548314,2,17,1,RG Sharma,A Mishra,KD Karthik,,6,0,6,0,0,,,,Mumbai Indians
165490,548314,2,17,2,RG Sharma,A Mishra,KD Karthik,,0,0,0,0,0,,,,Mumbai Indians
165491,548314,2,17,3,RG Sharma,A Mishra,KD Karthik,,0,0,0,0,0,,,,Mumbai Indians
165492,548314,2,17,4,RG Sharma,A Mishra,KD Karthik,,6,0,6,0,0,,,,Mumbai Indians
165493,548314,2,17,5,RG Sharma,A Mishra,KD Karthik,,1,0,1,0,0,,,,Mumbai Indians
165494,548314,2,17,6,KD Karthik,A Mishra,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
165495,548314,2,18,1,KD Karthik,DW Steyn,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
165496,548314,2,18,2,RG Sharma,DW Steyn,KD Karthik,,1,0,1,0,0,,,,Mumbai Indians
165497,548314,2,18,3,KD Karthik,DW Steyn,RG Sharma,byes,0,1,1,0,0,,,,Mumbai Indians
165498,548314,2,18,4,RG Sharma,DW Steyn,KD Karthik,,1,0,1,0,0,,,,Mumbai Indians
165499,548314,2,18,5,KD Karthik,DW Steyn,RG Sharma,,0,0,0,0,1,KD Karthik,bowled,,Mumbai Indians
165500,548314,2,18,6,JEC Franklin,DW Steyn,RG Sharma,,1,0,1,0,0,,,,Mumbai Indians
165501,548314,2,19,1,JEC Franklin,DT Christian,RG Sharma,,4,0,4,0,0,,,,Mumbai Indians
165502,548314,2,19,2,JEC Franklin,DT Christian,RG Sharma,,2,0,2,0,0,,,,Mumbai Indians
165503,548314,2,19,3,JEC Franklin,DT Christian,RG Sharma,byes,0,1,1,0,0,,,,Mumbai Indians
165504,548314,2,19,4,RG Sharma,DT Christian,JEC Franklin,,6,0,6,0,0,,,,Mumbai Indians
165505,548314,2,19,5,RG Sharma,DT Christian,JEC Franklin,,2,0,2,0,0,,,,Mumbai Indians
165506,548314,2,19,6,RG Sharma,DT Christian,JEC Franklin,,6,0,6,0,0,,,,Mumbai Indians
165605,548313,1,16,1,CJ Ferguson,Harmeet Singh,RV Uthappa,,0,0,0,0,0,,,,Pune Warriors
165606,548313,1,16,2,CJ Ferguson,Harmeet Singh,RV Uthappa,,0,0,0,0,0,,,,Pune Warriors
165607,548313,1,16,3,CJ Ferguson,Harmeet Singh,RV Uthappa,,0,0,0,0,1,CJ Ferguson,caught and bowled,,Pune Warriors
